"","subject","item","region","measure","proficiency","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"15363",2,43,"continuation","rp",53,"continuation rp",8,1,0,NA,-0.5,0.5,NA
"15365",2,33,"continuation","rp",53,"continuation rp",6,0,646,646,-0.5,-0.5,646
"15367",2,39,"continuation","rp",53,"continuation rp",8,0,207,207,-0.5,0.5,207
"15369",2,30,"continuation","rp",53,"continuation rp",7,0,296,296,0.5,0.5,296
"15371",2,31,"continuation","rp",53,"continuation rp",8,0,197,197,-0.5,0.5,197
"15373",2,36,"continuation","rp",53,"continuation rp",5,0,192,192,0.5,-0.5,192
"15375",2,27,"continuation","rp",53,"continuation rp",8,0,336,336,-0.5,0.5,336
"15377",3,36,"continuation","rp",53,"continuation rp",6,0,416,416,-0.5,-0.5,416
"15379",3,27,"continuation","rp",53,"continuation rp",5,0,214,214,0.5,-0.5,214
"15381",3,37,"continuation","rp",53,"continuation rp",7,0,253,253,0.5,0.5,253
"15383",3,41,"continuation","rp",53,"continuation rp",7,0,230,230,0.5,0.5,230
"15385",3,26,"continuation","rp",53,"continuation rp",8,0,248,248,-0.5,0.5,248
"15387",3,45,"continuation","rp",53,"continuation rp",7,0,479,479,0.5,0.5,479
"15389",3,42,"continuation","rp",53,"continuation rp",8,0,386,386,-0.5,0.5,386
"15391",3,47,"continuation","rp",53,"continuation rp",5,0,277,277,0.5,-0.5,277
"15393",3,29,"continuation","rp",53,"continuation rp",7,0,468,468,0.5,0.5,468
"15395",3,34,"continuation","rp",53,"continuation rp",8,0,316,316,-0.5,0.5,316
"15397",3,39,"continuation","rp",53,"continuation rp",5,0,215,215,0.5,-0.5,215
"15399",3,48,"continuation","rp",53,"continuation rp",6,0,246,246,-0.5,-0.5,246
"15401",3,44,"continuation","rp",53,"continuation rp",6,0,238,238,-0.5,-0.5,238
"15403",3,43,"continuation","rp",53,"continuation rp",5,0,227,227,0.5,-0.5,227
"15405",3,28,"continuation","rp",53,"continuation rp",6,0,248,248,-0.5,-0.5,248
"15407",3,40,"continuation","rp",53,"continuation rp",6,0,306,306,-0.5,-0.5,306
"15409",3,30,"continuation","rp",53,"continuation rp",8,0,251,251,-0.5,0.5,251
"15411",3,32,"continuation","rp",53,"continuation rp",6,0,284,284,-0.5,-0.5,284
"15413",3,25,"continuation","rp",53,"continuation rp",7,0,313,313,0.5,0.5,313
"15415",3,38,"continuation","rp",53,"continuation rp",8,0,375,375,-0.5,0.5,375
"15417",3,33,"continuation","rp",53,"continuation rp",7,0,223,223,0.5,0.5,223
"15419",3,31,"continuation","rp",53,"continuation rp",5,0,364,364,0.5,-0.5,364
"15421",3,46,"continuation","rp",53,"continuation rp",8,0,246,246,-0.5,0.5,246
"15423",3,35,"continuation","rp",53,"continuation rp",5,0,369,369,0.5,-0.5,369
"15425",4,28,"continuation","rp",53,"continuation rp",7,0,362,362,0.5,0.5,362
"15427",4,31,"continuation","rp",53,"continuation rp",6,0,288,288,-0.5,-0.5,288
"15429",4,44,"continuation","rp",53,"continuation rp",7,0,254,254,0.5,0.5,254
"15431",4,26,"continuation","rp",53,"continuation rp",5,0,232,232,0.5,-0.5,232
"15433",4,37,"continuation","rp",53,"continuation rp",8,0,486,486,-0.5,0.5,486
"15435",4,32,"continuation","rp",53,"continuation rp",7,0,469,469,0.5,0.5,469
"15437",4,36,"continuation","rp",53,"continuation rp",7,0,244,244,0.5,0.5,244
"15439",4,38,"continuation","rp",53,"continuation rp",5,0,634,634,0.5,-0.5,634
"15441",4,46,"continuation","rp",53,"continuation rp",5,0,526,526,0.5,-0.5,526
"15442",4,29,"continuation","rp",53,"continuation rp",8,0,220,220,-0.5,0.5,220
"15444",4,43,"continuation","rp",53,"continuation rp",6,0,378,378,-0.5,-0.5,378
"15446",4,33,"continuation","rp",53,"continuation rp",8,0,498,498,-0.5,0.5,498
"15448",4,45,"continuation","rp",53,"continuation rp",8,0,404,404,-0.5,0.5,404
"15450",4,30,"continuation","rp",53,"continuation rp",5,0,319,319,0.5,-0.5,319
"15451",4,40,"continuation","rp",53,"continuation rp",7,0,973,973,0.5,0.5,973
"15453",4,41,"continuation","rp",53,"continuation rp",8,0,345,345,-0.5,0.5,345
"15455",4,48,"continuation","rp",53,"continuation rp",7,0,290,290,0.5,0.5,290
"15457",4,42,"continuation","rp",53,"continuation rp",5,0,480,480,0.5,-0.5,480
"15458",4,25,"continuation","rp",53,"continuation rp",8,0,311,311,-0.5,0.5,311
"15460",4,27,"continuation","rp",53,"continuation rp",6,0,587,587,-0.5,-0.5,587
"15462",4,47,"continuation","rp",53,"continuation rp",6,0,544,544,-0.5,-0.5,544
"15464",4,39,"continuation","rp",53,"continuation rp",6,0,273,273,-0.5,-0.5,273
"15466",4,34,"continuation","rp",53,"continuation rp",5,0,247,247,0.5,-0.5,247
"15467",4,35,"continuation","rp",53,"continuation rp",6,0,517,517,-0.5,-0.5,517
"15470",5,42,"continuation","rp",53,"continuation rp",6,0,396,396,-0.5,-0.5,396
"15472",5,47,"continuation","rp",53,"continuation rp",7,0,470,470,0.5,0.5,470
"15474",5,25,"continuation","rp",53,"continuation rp",5,0,370,370,0.5,-0.5,370
"15476",5,43,"continuation","rp",53,"continuation rp",7,0,448,448,0.5,0.5,448
"15478",5,33,"continuation","rp",53,"continuation rp",5,0,565,565,0.5,-0.5,565
"15480",5,41,"continuation","rp",53,"continuation rp",5,0,351,351,0.5,-0.5,351
"15482",5,29,"continuation","rp",53,"continuation rp",5,0,205,205,0.5,-0.5,205
"15484",5,39,"continuation","rp",53,"continuation rp",7,0,174,174,0.5,0.5,174
"15486",5,40,"continuation","rp",53,"continuation rp",8,0,255,255,-0.5,0.5,255
"15488",5,28,"continuation","rp",53,"continuation rp",8,0,208,208,-0.5,0.5,208
"15490",5,46,"continuation","rp",53,"continuation rp",6,0,204,204,-0.5,-0.5,204
"15492",5,31,"continuation","rp",53,"continuation rp",7,0,303,303,0.5,0.5,303
"15494",5,36,"continuation","rp",53,"continuation rp",8,0,461,461,-0.5,0.5,461
"15496",5,27,"continuation","rp",53,"continuation rp",7,0,1222,1222,0.5,0.5,1222
"15498",5,38,"continuation","rp",53,"continuation rp",6,0,503,503,-0.5,-0.5,503
"15500",5,26,"continuation","rp",53,"continuation rp",6,0,156,156,-0.5,-0.5,156
"15502",5,44,"continuation","rp",53,"continuation rp",8,1,0,NA,-0.5,0.5,NA
"15504",5,45,"continuation","rp",53,"continuation rp",5,0,182,182,0.5,-0.5,182
"15506",5,30,"continuation","rp",53,"continuation rp",6,0,298,298,-0.5,-0.5,298
"15508",5,32,"continuation","rp",53,"continuation rp",8,0,986,986,-0.5,0.5,986
"15510",5,37,"continuation","rp",53,"continuation rp",5,0,363,363,0.5,-0.5,363
"15512",5,34,"continuation","rp",53,"continuation rp",6,0,284,284,-0.5,-0.5,284
"15514",5,48,"continuation","rp",53,"continuation rp",8,0,410,410,-0.5,0.5,410
"15516",5,35,"continuation","rp",53,"continuation rp",7,0,315,315,0.5,0.5,315
"15517",6,48,"continuation","rp",53,"continuation rp",5,0,266,266,0.5,-0.5,266
"15519",6,40,"continuation","rp",53,"continuation rp",5,0,443,443,0.5,-0.5,443
"15521",6,28,"continuation","rp",53,"continuation rp",5,0,334,334,0.5,-0.5,334
"15523",6,46,"continuation","rp",53,"continuation rp",7,0,395,395,0.5,0.5,395
"15525",6,30,"continuation","rp",53,"continuation rp",7,0,187,187,0.5,0.5,187
"15527",6,31,"continuation","rp",53,"continuation rp",8,0,346,346,-0.5,0.5,346
"15529",6,38,"continuation","rp",53,"continuation rp",7,0,722,722,0.5,0.5,722
"15531",6,35,"continuation","rp",53,"continuation rp",8,0,463,463,-0.5,0.5,463
"15533",6,44,"continuation","rp",53,"continuation rp",5,0,431,431,0.5,-0.5,431
"15535",6,29,"continuation","rp",53,"continuation rp",6,0,466,466,-0.5,-0.5,466
"15537",6,32,"continuation","rp",53,"continuation rp",5,0,859,859,0.5,-0.5,859
"15539",6,47,"continuation","rp",53,"continuation rp",8,0,303,303,-0.5,0.5,303
"15541",6,41,"continuation","rp",53,"continuation rp",6,0,282,282,-0.5,-0.5,282
"15543",6,33,"continuation","rp",53,"continuation rp",6,0,1089,1089,-0.5,-0.5,1089
"15545",6,27,"continuation","rp",53,"continuation rp",8,0,338,338,-0.5,0.5,338
"15547",6,25,"continuation","rp",53,"continuation rp",6,1,0,NA,-0.5,-0.5,NA
"15549",6,39,"continuation","rp",53,"continuation rp",8,1,0,NA,-0.5,0.5,NA
"15551",6,42,"continuation","rp",53,"continuation rp",7,1,0,NA,0.5,0.5,NA
"15553",6,45,"continuation","rp",53,"continuation rp",6,0,371,371,-0.5,-0.5,371
"15555",6,36,"continuation","rp",53,"continuation rp",5,0,386,386,0.5,-0.5,386
"15557",6,34,"continuation","rp",53,"continuation rp",7,0,508,508,0.5,0.5,508
"15559",6,37,"continuation","rp",53,"continuation rp",6,0,371,371,-0.5,-0.5,371
"15561",6,26,"continuation","rp",53,"continuation rp",7,0,3465,3465,0.5,0.5,3465
"15563",6,43,"continuation","rp",53,"continuation rp",8,0,8122,8122,-0.5,0.5,NA
"15565",7,47,"continuation","rp",53,"continuation rp",5,0,414,414,0.5,-0.5,414
"15567",7,31,"continuation","rp",53,"continuation rp",5,0,385,385,0.5,-0.5,385
"15569",7,30,"continuation","rp",53,"continuation rp",8,1,0,NA,-0.5,0.5,NA
"15571",7,44,"continuation","rp",53,"continuation rp",6,0,318,318,-0.5,-0.5,318
"15573",7,42,"continuation","rp",53,"continuation rp",8,0,168,168,-0.5,0.5,168
"15575",7,38,"continuation","rp",53,"continuation rp",8,0,339,339,-0.5,0.5,339
"15577",7,39,"continuation","rp",53,"continuation rp",5,0,93,93,0.5,-0.5,93
"15579",7,37,"continuation","rp",53,"continuation rp",7,0,238,238,0.5,0.5,238
"15581",7,28,"continuation","rp",53,"continuation rp",6,0,381,381,-0.5,-0.5,381
"15583",7,27,"continuation","rp",53,"continuation rp",5,0,286,286,0.5,-0.5,286
"15585",7,34,"continuation","rp",53,"continuation rp",8,0,284,284,-0.5,0.5,284
"15587",7,32,"continuation","rp",53,"continuation rp",6,0,221,221,-0.5,-0.5,221
"15589",7,36,"continuation","rp",53,"continuation rp",6,0,266,266,-0.5,-0.5,266
"15591",7,35,"continuation","rp",53,"continuation rp",5,0,391,391,0.5,-0.5,391
"15593",7,45,"continuation","rp",53,"continuation rp",7,0,567,567,0.5,0.5,567
"15595",7,33,"continuation","rp",53,"continuation rp",7,0,217,217,0.5,0.5,217
"15597",7,29,"continuation","rp",53,"continuation rp",7,0,469,469,0.5,0.5,469
"15599",7,48,"continuation","rp",53,"continuation rp",6,1,0,NA,-0.5,-0.5,NA
"15601",7,26,"continuation","rp",53,"continuation rp",8,0,186,186,-0.5,0.5,186
"15603",7,41,"continuation","rp",53,"continuation rp",7,0,460,460,0.5,0.5,460
"15605",7,25,"continuation","rp",53,"continuation rp",7,0,551,551,0.5,0.5,551
"15607",7,40,"continuation","rp",53,"continuation rp",6,0,632,632,-0.5,-0.5,632
"15609",7,43,"continuation","rp",53,"continuation rp",5,0,322,322,0.5,-0.5,322
"15611",7,46,"continuation","rp",53,"continuation rp",8,0,196,196,-0.5,0.5,196
"15614",8,35,"continuation","rp",53,"continuation rp",6,0,155,155,-0.5,-0.5,155
"15616",8,41,"continuation","rp",53,"continuation rp",8,1,0,NA,-0.5,0.5,NA
"15618",8,47,"continuation","rp",53,"continuation rp",6,0,396,396,-0.5,-0.5,396
"15620",8,29,"continuation","rp",53,"continuation rp",8,0,207,207,-0.5,0.5,207
"15622",8,28,"continuation","rp",53,"continuation rp",7,1,0,NA,0.5,0.5,NA
"15624",8,46,"continuation","rp",53,"continuation rp",5,1,0,NA,0.5,-0.5,NA
"15626",8,31,"continuation","rp",53,"continuation rp",6,0,489,489,-0.5,-0.5,489
"15628",8,44,"continuation","rp",53,"continuation rp",7,0,195,195,0.5,0.5,195
"15630",8,39,"continuation","rp",53,"continuation rp",6,0,370,370,-0.5,-0.5,370
"15632",8,36,"continuation","rp",53,"continuation rp",7,0,156,156,0.5,0.5,156
"15634",8,38,"continuation","rp",53,"continuation rp",5,0,179,179,0.5,-0.5,179
"15636",8,32,"continuation","rp",53,"continuation rp",7,0,228,228,0.5,0.5,228
"15638",8,34,"continuation","rp",53,"continuation rp",5,0,265,265,0.5,-0.5,265
"15640",8,30,"continuation","rp",53,"continuation rp",5,0,238,238,0.5,-0.5,238
"15642",8,26,"continuation","rp",53,"continuation rp",5,0,213,213,0.5,-0.5,213
"15644",8,40,"continuation","rp",53,"continuation rp",7,0,166,166,0.5,0.5,166
"15646",8,33,"continuation","rp",53,"continuation rp",8,0,399,399,-0.5,0.5,399
"15648",8,37,"continuation","rp",53,"continuation rp",8,0,219,219,-0.5,0.5,219
"15650",8,25,"continuation","rp",53,"continuation rp",8,1,0,NA,-0.5,0.5,NA
"15652",8,45,"continuation","rp",53,"continuation rp",8,0,166,166,-0.5,0.5,166
"15654",8,27,"continuation","rp",53,"continuation rp",6,0,388,388,-0.5,-0.5,388
"15656",8,43,"continuation","rp",53,"continuation rp",6,0,210,210,-0.5,-0.5,210
"15658",8,48,"continuation","rp",53,"continuation rp",7,0,680,680,0.5,0.5,680
"15660",8,42,"continuation","rp",53,"continuation rp",5,1,0,NA,0.5,-0.5,NA
"15661",9,29,"continuation","rp",53,"continuation rp",5,0,356,356,0.5,-0.5,356
"15663",9,31,"continuation","rp",53,"continuation rp",7,0,312,312,0.5,0.5,312
"15665",9,44,"continuation","rp",53,"continuation rp",8,0,892,892,-0.5,0.5,NA
"15667",9,32,"continuation","rp",53,"continuation rp",8,0,374,374,-0.5,0.5,374
"15669",9,26,"continuation","rp",53,"continuation rp",6,0,424,424,-0.5,-0.5,424
"15671",9,33,"continuation","rp",53,"continuation rp",5,0,406,406,0.5,-0.5,406
"15673",9,47,"continuation","rp",53,"continuation rp",7,0,304,304,0.5,0.5,304
"15675",9,45,"continuation","rp",53,"continuation rp",5,0,378,378,0.5,-0.5,378
"15677",9,37,"continuation","rp",53,"continuation rp",5,0,270,270,0.5,-0.5,270
"15679",9,46,"continuation","rp",53,"continuation rp",6,0,280,280,-0.5,-0.5,280
"15681",9,25,"continuation","rp",53,"continuation rp",5,0,258,258,0.5,-0.5,258
"15683",9,40,"continuation","rp",53,"continuation rp",8,0,376,376,-0.5,0.5,376
"15685",9,27,"continuation","rp",53,"continuation rp",7,0,336,336,0.5,0.5,336
"15687",9,41,"continuation","rp",53,"continuation rp",5,0,286,286,0.5,-0.5,286
"15689",9,30,"continuation","rp",53,"continuation rp",6,0,372,372,-0.5,-0.5,372
"15691",9,38,"continuation","rp",53,"continuation rp",6,0,242,242,-0.5,-0.5,242
"15693",9,39,"continuation","rp",53,"continuation rp",7,1,0,NA,0.5,0.5,NA
"15695",9,43,"continuation","rp",53,"continuation rp",7,0,186,186,0.5,0.5,186
"15697",9,28,"continuation","rp",53,"continuation rp",8,0,188,188,-0.5,0.5,188
"15699",9,34,"continuation","rp",53,"continuation rp",6,0,224,224,-0.5,-0.5,224
"15701",9,36,"continuation","rp",53,"continuation rp",8,0,232,232,-0.5,0.5,232
"15703",9,35,"continuation","rp",53,"continuation rp",7,0,246,246,0.5,0.5,246
"15705",9,48,"continuation","rp",53,"continuation rp",8,0,266,266,-0.5,0.5,266
"15707",9,42,"continuation","rp",53,"continuation rp",6,0,246,246,-0.5,-0.5,246
"15710",10,30,"continuation","rp",53,"continuation rp",7,0,424,424,0.5,0.5,424
"15712",10,32,"continuation","rp",53,"continuation rp",5,0,510,510,0.5,-0.5,510
"15714",10,41,"continuation","rp",53,"continuation rp",6,0,216,216,-0.5,-0.5,216
"15716",10,36,"continuation","rp",53,"continuation rp",5,0,240,240,0.5,-0.5,240
"15718",10,40,"continuation","rp",53,"continuation rp",5,0,260,260,0.5,-0.5,260
"15720",10,27,"continuation","rp",53,"continuation rp",8,0,422,422,-0.5,0.5,422
"15722",10,46,"continuation","rp",79,"continuation rp",7,0,300,300,0.5,0.5,300
"15724",10,42,"continuation","rp",79,"continuation rp",7,0,304,304,0.5,0.5,304
"15726",10,37,"continuation","rp",79,"continuation rp",6,0,256,256,-0.5,-0.5,256
"15728",10,28,"continuation","rp",79,"continuation rp",5,0,220,220,0.5,-0.5,220
"15730",10,35,"continuation","rp",79,"continuation rp",8,0,276,276,-0.5,0.5,276
"15732",10,48,"continuation","rp",79,"continuation rp",5,0,412,412,0.5,-0.5,412
"15734",10,33,"continuation","rp",79,"continuation rp",6,0,280,280,-0.5,-0.5,280
"15736",10,25,"continuation","rp",79,"continuation rp",6,0,280,280,-0.5,-0.5,280
"15738",10,29,"continuation","rp",79,"continuation rp",6,0,346,346,-0.5,-0.5,346
"15740",10,31,"continuation","rp",79,"continuation rp",8,0,250,250,-0.5,0.5,250
"15742",10,44,"continuation","rp",79,"continuation rp",5,0,368,368,0.5,-0.5,368
"15744",10,34,"continuation","rp",79,"continuation rp",7,0,784,784,0.5,0.5,NA
"15746",10,26,"continuation","rp",79,"continuation rp",7,0,214,214,0.5,0.5,214
"15748",10,39,"continuation","rp",79,"continuation rp",8,0,232,232,-0.5,0.5,232
"15750",10,47,"continuation","rp",79,"continuation rp",8,0,456,456,-0.5,0.5,456
"15752",10,38,"continuation","rp",79,"continuation rp",7,0,196,196,0.5,0.5,196
"15754",10,45,"continuation","rp",79,"continuation rp",6,0,282,282,-0.5,-0.5,282
"15756",10,43,"continuation","rp",79,"continuation rp",8,0,362,362,-0.5,0.5,362
"15758",11,25,"continuation","rp",79,"continuation rp",7,0,834,834,0.5,0.5,834
"15760",11,45,"continuation","rp",79,"continuation rp",7,0,424,424,0.5,0.5,424
"15762",11,26,"continuation","rp",79,"continuation rp",8,0,440,440,-0.5,0.5,440
"15764",11,46,"continuation","rp",79,"continuation rp",8,0,414,414,-0.5,0.5,414
"15766",11,27,"continuation","rp",79,"continuation rp",5,0,680,680,0.5,-0.5,680
"15768",11,31,"continuation","rp",79,"continuation rp",5,0,434,434,0.5,-0.5,434
"15770",11,41,"continuation","rp",79,"continuation rp",7,0,968,968,0.5,0.5,968
"15772",11,30,"continuation","rp",79,"continuation rp",8,0,194,194,-0.5,0.5,194
"15774",11,38,"continuation","rp",79,"continuation rp",8,0,354,354,-0.5,0.5,354
"15776",11,47,"continuation","rp",79,"continuation rp",5,0,266,266,0.5,-0.5,266
"15778",11,36,"continuation","rp",79,"continuation rp",6,0,1016,1016,-0.5,-0.5,1016
"15780",11,37,"continuation","rp",79,"continuation rp",7,0,414,414,0.5,0.5,414
"15782",11,32,"continuation","rp",79,"continuation rp",6,0,414,414,-0.5,-0.5,414
"15784",11,44,"continuation","rp",79,"continuation rp",6,0,370,370,-0.5,-0.5,370
"15786",11,43,"continuation","rp",79,"continuation rp",5,0,364,364,0.5,-0.5,364
"15788",11,28,"continuation","rp",79,"continuation rp",6,0,184,184,-0.5,-0.5,184
"15790",11,48,"continuation","rp",79,"continuation rp",6,0,484,484,-0.5,-0.5,484
"15792",11,42,"continuation","rp",79,"continuation rp",8,0,594,594,-0.5,0.5,594
"15794",11,40,"continuation","rp",79,"continuation rp",6,0,452,452,-0.5,-0.5,452
"15796",11,35,"continuation","rp",79,"continuation rp",5,0,382,382,0.5,-0.5,382
"15798",11,33,"continuation","rp",79,"continuation rp",7,0,388,388,0.5,0.5,388
"15800",11,39,"continuation","rp",79,"continuation rp",5,0,480,480,0.5,-0.5,480
"15802",11,29,"continuation","rp",79,"continuation rp",7,0,348,348,0.5,0.5,348
"15804",11,34,"continuation","rp",79,"continuation rp",8,0,236,236,-0.5,0.5,236
"15806",12,33,"continuation","rp",79,"continuation rp",6,0,411,411,-0.5,-0.5,411
"15808",12,34,"continuation","rp",79,"continuation rp",7,0,290,290,0.5,0.5,290
"15810",12,43,"continuation","rp",79,"continuation rp",8,0,159,159,-0.5,0.5,159
"15812",12,35,"continuation","rp",79,"continuation rp",8,0,255,255,-0.5,0.5,255
"15814",12,38,"continuation","rp",79,"continuation rp",7,0,177,177,0.5,0.5,177
"15816",12,44,"continuation","rp",79,"continuation rp",5,0,191,191,0.5,-0.5,191
"15818",12,25,"continuation","rp",79,"continuation rp",6,0,174,174,-0.5,-0.5,174
"15820",12,36,"continuation","rp",79,"continuation rp",5,0,302,302,0.5,-0.5,302
"15822",12,28,"continuation","rp",79,"continuation rp",5,0,231,231,0.5,-0.5,231
"15824",12,31,"continuation","rp",79,"continuation rp",8,0,151,151,-0.5,0.5,151
"15826",12,29,"continuation","rp",79,"continuation rp",6,0,534,534,-0.5,-0.5,534
"15828",12,30,"continuation","rp",79,"continuation rp",7,1,0,NA,0.5,0.5,NA
"15830",12,45,"continuation","rp",79,"continuation rp",6,0,232,232,-0.5,-0.5,232
"15832",12,27,"continuation","rp",79,"continuation rp",8,0,247,247,-0.5,0.5,247
"15834",12,46,"continuation","rp",79,"continuation rp",7,0,218,218,0.5,0.5,218
"15836",12,41,"continuation","rp",79,"continuation rp",6,0,288,288,-0.5,-0.5,288
"15838",12,37,"continuation","rp",79,"continuation rp",6,0,190,190,-0.5,-0.5,190
"15840",12,32,"continuation","rp",79,"continuation rp",5,0,186,186,0.5,-0.5,186
"15842",12,42,"continuation","rp",79,"continuation rp",7,1,0,NA,0.5,0.5,NA
"15844",12,47,"continuation","rp",79,"continuation rp",8,0,144,144,-0.5,0.5,144
"15846",12,48,"continuation","rp",79,"continuation rp",5,0,305,305,0.5,-0.5,305
"15848",12,39,"continuation","rp",79,"continuation rp",8,1,0,NA,-0.5,0.5,NA
"15850",12,26,"continuation","rp",79,"continuation rp",7,0,293,293,0.5,0.5,293
"15852",12,40,"continuation","rp",79,"continuation rp",5,0,179,179,0.5,-0.5,179
"15853",13,47,"continuation","rp",79,"continuation rp",6,0,458,458,-0.5,-0.5,458
"15855",13,27,"continuation","rp",79,"continuation rp",6,0,354,354,-0.5,-0.5,354
"15857",13,41,"continuation","rp",79,"continuation rp",8,0,562,562,-0.5,0.5,562
"15859",13,35,"continuation","rp",79,"continuation rp",6,0,402,402,-0.5,-0.5,402
"15861",13,37,"continuation","rp",79,"continuation rp",8,0,230,230,-0.5,0.5,230
"15863",13,43,"continuation","rp",79,"continuation rp",6,0,476,476,-0.5,-0.5,476
"15865",13,44,"continuation","rp",79,"continuation rp",7,0,434,434,0.5,0.5,434
"15867",13,46,"continuation","rp",79,"continuation rp",5,0,190,190,0.5,-0.5,190
"15869",13,25,"continuation","rp",79,"continuation rp",8,0,476,476,-0.5,0.5,476
"15871",13,30,"continuation","rp",79,"continuation rp",5,0,304,304,0.5,-0.5,304
"15873",13,29,"continuation","rp",79,"continuation rp",8,0,292,292,-0.5,0.5,292
"15875",13,31,"continuation","rp",79,"continuation rp",6,0,170,170,-0.5,-0.5,170
"15877",13,38,"continuation","rp",79,"continuation rp",5,0,438,438,0.5,-0.5,438
"15879",13,32,"continuation","rp",79,"continuation rp",7,0,278,278,0.5,0.5,278
"15881",13,34,"continuation","rp",79,"continuation rp",5,0,400,400,0.5,-0.5,400
"15883",13,26,"continuation","rp",79,"continuation rp",5,0,262,262,0.5,-0.5,262
"15885",13,39,"continuation","rp",79,"continuation rp",6,0,1514,1514,-0.5,-0.5,NA
"15887",13,33,"continuation","rp",79,"continuation rp",8,0,386,386,-0.5,0.5,386
"15889",13,36,"continuation","rp",79,"continuation rp",7,0,302,302,0.5,0.5,302
"15891",13,48,"continuation","rp",79,"continuation rp",7,0,488,488,0.5,0.5,488
"15893",13,40,"continuation","rp",79,"continuation rp",7,0,198,198,0.5,0.5,198
"15895",13,45,"continuation","rp",79,"continuation rp",8,0,368,368,-0.5,0.5,368
"15897",13,42,"continuation","rp",79,"continuation rp",5,0,416,416,0.5,-0.5,416
"15899",13,28,"continuation","rp",79,"continuation rp",7,0,400,400,0.5,0.5,400
"15902",14,41,"continuation","rp",79,"continuation rp",5,0,198,198,0.5,-0.5,198
"15904",14,34,"continuation","rp",79,"continuation rp",6,0,244,244,-0.5,-0.5,244
